t2sw,lab
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt10_img-720.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt10_seg_pr-720.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt11_img-723.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt11_seg_pr-723.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt12_img-726.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt12_seg_pr-726.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt13_img-729.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt13_seg_pr-729.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt14_img-732.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt14_seg_pr-732.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt15_img-735.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt15_seg_pr-735.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt16_img-738.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt16_seg_pr-738.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt17_img-741.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt17_seg_pr-741.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt18_img-744.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt18_seg_pr-744.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt19_img-747.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt19_seg_pr-747.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt2_img-696.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt2_seg_pr-696.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt20_img-750.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt20_seg_pr-750.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt21_img-753.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt21_seg_pr-753.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt22_img-756.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt22_seg_pr-756.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt23_img-759.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt23_seg_pr-759.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt24_img-762.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt24_seg_pr-762.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt25_img-765.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt25_seg_pr-765.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt26_img-768.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt26_seg_pr-768.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt27_img-771.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt27_seg_pr-771.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt28_img-774.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt28_seg_pr-774.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt29_img-777.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt29_seg_pr-777.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt3_img-699.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt3_seg_pr-699.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt30_img-780.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt30_seg_pr-780.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt4_img-702.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt4_seg_pr-702.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt5_img-705.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt5_seg_pr-705.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt6_img-708.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt6_seg_pr-708.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt7_img-711.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt7_seg_pr-711.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt8_img-714.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt8_seg_pr-714.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt9_img-717.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt9_seg_pr-717.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt10_img-721.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt10_seg_pr-720.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt11_img-724.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt11_seg_pr-723.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt12_img-727.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt12_seg_pr-726.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt13_img-730.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt13_seg_pr-729.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt14_img-733.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt14_seg_pr-732.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt15_img-736.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt15_seg_pr-735.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt16_img-739.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt16_seg_pr-738.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt17_img-742.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt17_seg_pr-741.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt18_img-745.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt18_seg_pr-744.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt19_img-748.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt19_seg_pr-747.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt2_img-697.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt2_seg_pr-696.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt20_img-751.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt20_seg_pr-750.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt21_img-754.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt21_seg_pr-753.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt22_img-757.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt22_seg_pr-756.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt23_img-760.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt23_seg_pr-759.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt24_img-763.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt24_seg_pr-762.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt25_img-766.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt25_seg_pr-765.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt26_img-769.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt26_seg_pr-768.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt27_img-772.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt27_seg_pr-771.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt28_img-775.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt28_seg_pr-774.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt29_img-778.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt29_seg_pr-777.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt3_img-700.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt3_seg_pr-699.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt30_img-781.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt30_seg_pr-780.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt4_img-703.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt4_seg_pr-702.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt5_img-706.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt5_seg_pr-705.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt6_img-709.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt6_seg_pr-708.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt7_img-712.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt7_seg_pr-711.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt8_img-715.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt8_seg_pr-714.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e02_tmpt9_img-718.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt9_seg_pr-717.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt10_img-722.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt10_seg_pr-720.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt11_img-725.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt11_seg_pr-723.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt12_img-728.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt12_seg_pr-726.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt13_img-731.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt13_seg_pr-729.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt14_img-734.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt14_seg_pr-732.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt15_img-737.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt15_seg_pr-735.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt16_img-740.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt16_seg_pr-738.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt17_img-743.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt17_seg_pr-741.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt18_img-746.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt18_seg_pr-744.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt19_img-749.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt19_seg_pr-747.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt2_img-698.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt2_seg_pr-696.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt20_img-752.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt20_seg_pr-750.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt21_img-755.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt21_seg_pr-753.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt22_img-758.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt22_seg_pr-756.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt23_img-761.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt23_seg_pr-759.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt24_img-764.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt24_seg_pr-762.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt25_img-767.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt25_seg_pr-765.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt26_img-770.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt26_seg_pr-768.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt27_img-773.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt27_seg_pr-771.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt28_img-776.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt28_seg_pr-774.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt29_img-779.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt29_seg_pr-777.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt3_img-701.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt3_seg_pr-699.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt30_img-782.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt30_seg_pr-780.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt4_img-704.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt4_seg_pr-702.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt5_img-707.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt5_seg_pr-705.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt6_img-710.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt6_seg_pr-708.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt7_img-713.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt7_seg_pr-711.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt8_img-716.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt8_seg_pr-714.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e03_tmpt9_img-719.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0018_1001_T2ME_corSENSE.e01_tmpt9_seg_pr-717.nii.gz
